datetime,price,monthOfYear,Hour,dayOfWeek,difRes,difLoad,isoDay_std,priceDif1,priceRef
2021-02-19 06:00:00+01:00,43.71,2,6,4,-0.09358068315665488,-0.014078415581704026,6.826825590633436,-2.0799999999999983,45.79
2021-02-19 07:00:00+01:00,55.93,2,7,4,-0.1121319199057715,-0.01716552577811582,6.826825590633436,-4.229999999999997,60.16
2021-02-19 08:00:00+01:00,60.39,2,8,4,-0.06089517078916372,-0.02078952470433836,6.826825590633436,-1.509999999999998,61.9
2021-02-19 09:00:00+01:00,58.0,2,9,4,0.0049469964664310955,-0.017433970143021192,6.826825590633436,-1.1499999999999986,59.15
2021-02-19 10:00:00+01:00,52.68,2,10,4,0.05170789163722026,-0.021132536948384115,6.826825590633436,1.740000000000002,50.94
2021-02-19 11:00:00+01:00,47.62,2,11,4,0.14746760895170788,-0.02955870729124722,6.826825590633436,-0.8400000000000034,48.46
2021-02-19 12:00:00+01:00,46.18,2,12,4,0.2300942285041225,-0.03515129822677583,6.826825590633436,0.7999999999999972,45.38
2021-02-19 13:00:00+01:00,43.44,2,13,4,0.23828032979976443,-0.03694092732614499,6.826825590633436,-0.15000000000000568,43.59
2021-02-19 14:00:00+01:00,43.64,2,14,4,0.1497055359246172,-0.034972335316838916,6.826825590633436,-0.01999999999999602,43.66
2021-02-19 15:00:00+01:00,49.92,2,15,4,-0.008362779740871613,-0.03470389095193355,6.826825590633436,7.219999999999999,42.7
2021-02-19 16:00:00+01:00,56.44,2,16,4,-0.14499411071849233,-0.04117638286131866,6.826825590633436,12.89,43.55
2021-02-19 17:00:00+01:00,60.55,2,17,4,-0.20871613663133098,-0.032929175428392465,6.826825590633436,12.949999999999996,47.6
2021-02-19 18:00:00+01:00,62.53,2,18,4,-0.20706713780918728,-0.0324072002744098,6.826825590633436,8.530000000000001,54.0
2021-02-19 19:00:00+01:00,57.97,2,19,4,-0.18362779740871613,-0.033406409854890906,6.826825590633436,7.869999999999997,50.1
2021-02-19 20:00:00+01:00,49.04,2,20,4,-0.15335689045936396,-0.03225806451612903,6.826825590633436,-1.0600000000000023,50.1
2021-02-19 21:00:00+01:00,45.86,2,21,4,-0.13292108362779742,-0.02775416461604999,6.826825590633436,2.8599999999999994,43.0
2021-02-19 22:00:00+01:00,46.06,2,22,4,-0.134452296819788,-0.023667844839157084,6.826825590633436,0.9600000000000009,45.1
2021-02-19 23:00:00+01:00,41.68,2,23,4,-0.13386336866902238,-0.017732241659582718,6.826825590633436,1.6700000000000017,40.01
2021-02-20 00:00:00+01:00,39.51,2,0,5,-0.09688565985912373,0.01045577761689088,8.53362138964104,2.4099999999999966,37.1
2021-02-20 01:00:00+01:00,37.66,2,1,5,-0.08452576086474992,0.013015001767885104,8.53362138964104,0.6399999999999935,37.02
2021-02-20 02:00:00+01:00,36.35,2,2,5,-0.06600806272980995,0.011516508679474012,8.53362138964104,-2.049999999999997,38.4
2021-02-20 03:00:00+01:00,35.02,2,3,5,-0.04049085190271563,0.00979913457814894,8.53362138964104,-1.009999999999998,36.03
2021-02-20 04:00:00+01:00,35.02,2,4,5,-0.017764586009834757,0.0024245281430471605,8.53362138964104,-1.6799999999999997,36.7
2021-02-20 05:00:00+01:00,32.57,2,5,5,0.00513888273601205,-0.01693802299934336,8.53362138964104,-6.390000000000001,38.96
2021-02-20 06:00:00+01:00,35.45,2,6,5,0.03672529127718956,-0.061505564628828314,8.53362138964104,-8.259999999999998,43.71
2021-02-20 07:00:00+01:00,37.01,2,7,5,0.05967306073627785,-0.13299547084673277,8.53362138964104,-18.92,55.93
2021-02-20 08:00:00+01:00,38.95,2,8,5,0.0653435520311877,-0.17815230751098615,8.53362138964104,-21.439999999999998,60.39
2021-02-20 09:00:00+01:00,40.0,2,9,5,0.1140743365968192,-0.17268028218813664,8.53362138964104,-18.0,58.0
2021-02-20 10:00:00+01:00,31.79,2,10,5,0.20254286094006113,-0.15020288586197025,8.53362138964104,-20.89,52.68
2021-02-20 11:00:00+01:00,28.86,2,11,5,0.24777388915961546,-0.13345006987355412,8.53362138964104,-18.759999999999998,47.62
2021-02-20 12:00:00+01:00,28.0,2,12,5,0.24950161697603332,-0.1246274813530214,8.53362138964104,-18.18,46.18
2021-02-20 13:00:00+01:00,20.88,2,13,5,0.214725557081469,-0.13126125974441433,8.53362138964104,-22.56,43.44
2021-02-20 14:00:00+01:00,17.47,2,14,5,0.16767819961901387,-0.12430757833414713,8.53362138964104,-26.17,43.64
2021-02-20 15:00:00+01:00,24.28,2,15,5,0.1386612324458424,-0.12449278534507434,8.53362138964104,-25.64,49.92
2021-02-20 16:00:00+01:00,34.36,2,16,5,0.13848402959287645,-0.11467681376593201,8.53362138964104,-22.08,56.44
2021-02-20 17:00:00+01:00,40.0,2,17,5,0.14610375227041156,-0.10864916741030088,8.53362138964104,-20.549999999999997,60.55
2021-02-20 18:00:00+01:00,45.56,2,18,5,0.15540690205112304,-0.09206472143181857,8.53362138964104,-16.97,62.53
2021-02-20 19:00:00+01:00,43.0,2,19,5,0.16617197536880343,-0.08733352415267792,8.53362138964104,-14.969999999999999,57.97
2021-02-20 20:00:00+01:00,47.4,2,20,5,0.16435564612590262,-0.07053019716128163,8.53362138964104,-1.6400000000000006,49.04
2021-02-20 21:00:00+01:00,36.0,2,21,5,0.14938200505028132,-0.054535046217567724,8.53362138964104,-9.86,45.86
2021-02-20 22:00:00+01:00,39.9,2,22,5,0.13170602046692953,-0.0368730321755089,8.53362138964104,-6.160000000000004,46.06
2021-02-20 23:00:00+01:00,30.51,2,23,5,0.11447304301599255,-0.028690249692724733,8.53362138964104,-11.169999999999998,41.68
2021-02-21 00:00:00+01:00,19.11,2,0,6,0.13561666574448072,-0.04228694345807157,7.215968390925822,-20.4,39.51
2021-02-21 01:00:00+01:00,16.95,2,1,6,0.11088363857688265,-0.03544113630155695,7.215968390925822,-20.709999999999997,37.66
2021-02-21 02:00:00+01:00,23.11,2,2,6,0.07978752835721795,-0.02828803605572248,7.215968390925822,-13.240000000000002,36.35
2021-02-21 03:00:00+01:00,13.44,2,3,6,0.048027444253859346,-0.027434444140945098,7.215968390925822,-21.580000000000005,35.02
2021-02-21 04:00:00+01:00,12.18,2,4,6,0.026116306091960383,-0.025198033324228354,7.215968390925822,-22.840000000000003,35.02
2021-02-21 05:00:00+01:00,18.91,2,5,6,-0.0017152658662092624,-0.022910406992624966,7.215968390925822,-13.66,32.57
2021-02-21 06:00:00+01:00,19.13,2,6,6,-0.033752005754440324,-0.02784416826003824,7.215968390925822,-16.320000000000004,35.45
2021-02-21 07:00:00+01:00,29.01,2,7,6,-0.015105405854036408,-0.03771169079486479,7.215968390925822,-7.9999999999999964,37.01
2021-02-21 08:00:00+01:00,31.36,2,8,6,0.029214850882531954,-0.05456159519257034,7.215968390925822,-7.590000000000003,38.95
2021-02-21 09:00:00+01:00,34.58,2,9,6,-0.04996403474796658,-0.07173586451789128,7.215968390925822,-5.420000000000002,40.0
2021-02-21 10:00:00+01:00,31.45,2,10,6,-0.16798539257455875,-0.07407470636438132,7.215968390925822,-0.33999999999999986,31.79
2021-02-21 11:00:00+01:00,32.08,2,11,6,-0.24899020638521552,-0.08457388691614313,7.215968390925822,3.219999999999999,28.86
2021-02-21 12:00:00+01:00,32.68,2,12,6,-0.2936424500636308,-0.07987913138486752,7.215968390925822,4.68,28.0
2021-02-21 13:00:00+01:00,25.47,2,13,6,-0.29723897526697285,-0.0607074569789675,7.215968390925822,4.59,20.88
2021-02-21 14:00:00+01:00,25.76,2,14,6,-0.26796879322746636,-0.060212373668396615,7.215968390925822,8.290000000000003,17.47
2021-02-21 15:00:00+01:00,35.09,2,15,6,-0.24793891440270016,-0.04759628516798689,7.215968390925822,10.810000000000002,24.28
2021-02-21 16:00:00+01:00,43.07,2,16,6,-0.27571515520389533,-0.03035372848948375,7.215968390925822,8.71,34.36
2021-02-21 17:00:00+01:00,55.53,2,17,6,-0.3062579538538151,-0.021237366839661296,7.215968390925822,15.530000000000001,40.0
2021-02-21 18:00:00+01:00,58.06,2,18,6,-0.30504066840037625,-0.013947691887462442,7.215968390925822,12.5,45.56
2021-02-21 19:00:00+01:00,56.61,2,19,6,-0.2878880097382836,-0.014698852772466539,7.215968390925822,13.61,43.0
2021-02-21 20:00:00+01:00,50.11,2,20,6,-0.27051402644829303,-0.016627970499863424,7.215968390925822,2.710000000000001,47.4
2021-02-21 21:00:00+01:00,41.94,2,21,6,-0.24860288828639407,-0.02419079486479104,7.215968390925822,5.939999999999998,36.0
2021-02-21 22:00:00+01:00,43.87,2,22,6,-0.21678747302606097,-0.0263247746517345,7.215968390925822,3.969999999999999,39.9
2021-02-21 23:00:00+01:00,40.64,2,23,6,-0.18735129751563107,-0.0332730128380224,7.215968390925822,10.129999999999999,30.51
2021-02-22 00:00:00+01:00,40.04,2,0,0,-0.21768411905279167,-0.02739251540648588,13.572288343148518,20.93,19.11
2021-02-22 01:00:00+01:00,39.41,2,1,0,-0.18102324570932002,-0.020609331928588954,13.572288343148518,22.459999999999997,16.95
2021-02-22 02:00:00+01:00,38.01,2,2,0,-0.13235933087117097,-0.023827736004271963,13.572288343148518,14.899999999999999,23.11
2021-02-22 03:00:00+01:00,37.77,2,3,0,-0.08266348033890941,-0.011488114996608408,13.572288343148518,24.330000000000005,13.44
2021-02-22 04:00:00+01:00,37.22,2,4,0,-0.04562242016076472,-0.0008515060110551459,13.572288343148518,25.04,12.18
2021-02-22 05:00:00+01:00,39.29,2,5,0,-0.022919834890288943,0.019873284359710777,13.572288343148518,20.38,18.91
2021-02-22 06:00:00+01:00,49.49,2,6,0,-0.006354551379535086,0.060846599027262624,13.572288343148518,30.360000000000003,19.13
2021-02-22 07:00:00+01:00,57.85,2,7,0,0.014990223767108407,0.12776919857408825,13.572288343148518,28.84,29.01
2021-02-22 08:00:00+01:00,58.99,2,8,0,0.026124266782533132,0.19545671030033626,13.572288343148518,27.630000000000003,31.36
2021-02-22 09:00:00+01:00,55.04,2,9,0,0.0,0.22934376307927665,13.572288343148518,20.46,34.58
2021-02-22 10:00:00+01:00,45.0,2,10,0,-0.00325874429719748,0.255480667927088,13.572288343148518,13.55,31.45
2021-02-22 11:00:00+01:00,41.89,2,11,0,0.018411905279165763,0.29244180172899015,13.572288343148518,9.810000000000002,32.08
2021-02-22 12:00:00+01:00,41.1,2,12,0,0.030686508798609603,0.30151972174515435,13.572288343148518,8.420000000000002,32.68
2021-02-22 13:00:00+01:00,40.6,2,13,0,-0.02780795133608516,0.2938994645614744,13.572288343148518,15.130000000000003,25.47
2021-02-22 14:00:00+01:00,43.61,2,14,0,-0.12567890506191615,0.28470608610313325,13.572288343148518,17.849999999999998,25.76
2021-02-22 15:00:00+01:00,51.49,2,15,0,-0.12280034759939171,0.2563321739381431,13.572288343148518,16.4,35.09
2021-02-22 16:00:00+01:00,58.02,2,16,0,-0.05968933304366717,0.20535727171701135,13.572288343148518,14.950000000000003,43.07
2021-02-22 17:00:00+01:00,63.72,2,17,0,-0.02721051488159896,0.15858217033006683,13.572288343148518,8.189999999999998,55.53
2021-02-22 18:00:00+01:00,72.22,2,18,0,-0.015696285031501195,0.12202514107578404,13.572288343148518,14.159999999999997,58.06
2021-02-22 19:00:00+01:00,65.68,2,19,0,-0.011242667825331306,0.11965824301115617,13.572288343148518,9.070000000000007,56.61
2021-02-22 20:00:00+01:00,57.97,2,20,0,0.0019009341733651965,0.11055145838444774,13.572288343148518,7.859999999999999,50.11
2021-02-22 21:00:00+01:00,51.61,2,21,0,0.00027156202476645667,0.09656655457576238,13.572288343148518,9.670000000000002,41.94
2021-02-22 22:00:00+01:00,48.63,2,22,0,-0.03676949815337823,0.08634848244310063,13.572288343148518,4.760000000000005,43.87
2021-02-22 23:00:00+01:00,44.06,2,23,0,-0.07652617857918749,0.0806477218606128,13.572288343148518,3.4200000000000017,40.64
2021-02-23 00:00:00+01:00,41.71,2,0,1,-0.18767817548305354,0.07159319229405507,10.062307834153925,1.6700000000000017,40.04
2021-02-23 01:00:00+01:00,40.13,2,1,1,-0.1922711434906557,0.06262557617302919,10.062307834153925,0.720000000000006,39.41
2021-02-23 02:00:00+01:00,39.17,2,2,1,-0.1931422236300285,0.06394043257298192,10.062307834153925,1.1600000000000037,38.01
2021-02-23 03:00:00+01:00,37.73,2,3,1,-0.169781438074121,0.04913721782295237,10.062307834153925,-0.04000000000000625,37.77
2021-02-23 04:00:00+01:00,37.63,2,4,1,-0.1430947101678809,0.043183429854627114,10.062307834153925,0.4100000000000037,37.22
2021-02-23 05:00:00+01:00,39.06,2,5,1,-0.10872663921444409,0.03693416853799787,10.062307834153925,-0.22999999999999687,39.29
2021-02-23 06:00:00+01:00,42.95,2,6,1,-0.06691479252454863,0.03847062994917858,10.062307834153925,-6.539999999999999,49.49
2021-02-23 07:00:00+01:00,56.95,2,7,1,-0.19939816281279696,0.03901725564354095,10.062307834153925,-0.8999999999999986,57.85
2021-02-23 08:00:00+01:00,59.22,2,8,1,-0.5235191637630662,0.025455028956388133,10.062307834153925,0.22999999999999687,58.99
2021-02-23 09:00:00+01:00,56.2,2,9,1,-0.6571111815014254,-0.011789386597328921,10.062307834153925,1.1600000000000037,55.04
2021-02-23 10:00:00+01:00,49.87,2,10,1,-0.6087266392144441,-0.02826202576527597,10.062307834153925,4.869999999999997,45.0
2021-02-23 11:00:00+01:00,41.86,2,11,1,-0.5077605321507761,-0.07245006500413663,10.062307834153925,-0.030000000000001137,41.89
2021-02-23 12:00:00+01:00,39.9,2,12,1,-0.4107538802660754,-0.08370759957451838,10.062307834153925,-1.2000000000000028,41.1
2021-02-23 13:00:00+01:00,38.9,2,13,1,-0.2747861894203358,-0.08790332112043493,10.062307834153925,-1.7000000000000028,40.6
2021-02-23 14:00:00+01:00,39.0,2,14,1,-0.02763699714919227,-0.06862368514360005,10.062307834153925,-4.609999999999999,43.61
2021-02-23 15:00:00+01:00,39.74,2,15,1,0.10904339562876149,-0.05170783595319702,10.062307834153925,-11.75,51.49
2021-02-23 16:00:00+01:00,46.32,2,16,1,0.12828634779854292,-0.04797009809715164,10.062307834153925,-11.700000000000003,58.02
2021-02-23 17:00:00+01:00,57.3,2,17,1,0.1240893253088375,-0.024760666587873775,10.062307834153925,-6.420000000000002,63.72
2021-02-23 18:00:00+01:00,58.37,2,18,1,0.15045929680076023,-0.01682720718591183,10.062307834153925,-13.850000000000001,72.22
2021-02-23 19:00:00+01:00,58.03,2,19,1,0.18165980361102313,-0.01843753693416854,10.062307834153925,-7.650000000000006,65.68
2021-02-23 20:00:00+01:00,50.02,2,20,1,0.20058599936648716,-0.012203049284954496,10.062307834153925,-7.949999999999996,57.97
2021-02-23 21:00:00+01:00,43.84,2,21,1,0.2168197656002534,-0.013325848008509632,10.062307834153925,-7.769999999999996,51.61
2021-02-23 22:00:00+01:00,40.1,2,22,1,0.2647291732657586,-0.019471693653232477,10.062307834153925,-8.530000000000001,48.63
2021-02-23 23:00:00+01:00,35.22,2,23,1,0.3120842572062084,-0.02120021274081078,10.062307834153925,-8.840000000000003,44.06
2021-02-24 00:00:00+01:00,20.62,2,0,2,0.391472188103176,-0.03789166144948276,8.049664814337824,-21.09,41.71
2021-02-24 01:00:00+01:00,20.39,2,1,2,0.3701819032578815,-0.04197597114151984,8.049664814337824,-19.740000000000002,40.13
2021-02-24 02:00:00+01:00,22.82,2,2,2,0.3385974147511259,-0.042065408580031605,8.049664814337824,-16.35,39.17
2021-02-24 03:00:00+01:00,15.8,2,3,2,0.2953149675381646,-0.03631160003577497,8.049664814337824,-21.929999999999996,37.73
2021-02-24 04:00:00+01:00,18.2,2,4,2,0.26314558109609876,-0.03714634946188475,8.049664814337824,-19.430000000000003,37.63
2021-02-24 05:00:00+01:00,21.38,2,5,2,0.23273088845996373,-0.03340488328414274,8.049664814337824,-17.680000000000003,39.06
2021-02-24 06:00:00+01:00,38.19,2,6,2,0.1868164005381061,-0.031675759472915364,8.049664814337824,-4.760000000000005,42.95
2021-02-24 07:00:00+01:00,46.91,2,7,2,0.23378370474352225,-0.030214947977223267,8.049664814337824,-10.040000000000006,56.95
2021-02-24 08:00:00+01:00,53.54,2,8,2,0.37374978066327424,-0.03732522433890827,8.049664814337824,-5.68,59.22
2021-02-24 09:00:00+01:00,47.0,2,9,2,0.3980230449786512,-0.025117013982052887,8.049664814337824,-9.200000000000003,56.2
2021-02-24 10:00:00+01:00,39.9,2,10,2,0.3498274551090835,-0.03957606654145425,8.049664814337824,-9.969999999999999,49.87
2021-02-24 11:00:00+01:00,36.04,2,11,2,0.28338304965783473,-0.015502489342038578,8.049664814337824,-5.82,41.86
2021-02-24 12:00:00+01:00,33.43,2,12,2,0.26139088729016785,-0.014041677846346481,8.049664814337824,-6.469999999999999,39.9
2021-02-24 13:00:00+01:00,33.83,2,13,2,0.2857811311926069,-0.007348776197716364,8.049664814337824,-5.07,38.9
2021-02-24 14:00:00+01:00,36.03,2,14,2,0.23436860267883255,-0.012908803625197508,8.049664814337824,-2.969999999999999,39.0
2021-02-24 15:00:00+01:00,41.9,2,15,2,0.15651868748903316,-0.01314730346122887,8.049664814337824,2.1599999999999966,39.74
2021-02-24 16:00:00+01:00,45.56,2,16,2,0.10194771012458326,0.004263184569060609,8.049664814337824,-0.759999999999998,46.32
2021-02-24 17:00:00+01:00,54.19,2,17,2,0.0638708545358835,-0.0031004978684077153,8.049664814337824,-3.1099999999999994,57.3
2021-02-24 18:00:00+01:00,60.93,2,18,2,0.021465754225887583,-0.005828339743016426,8.049664814337824,2.5600000000000023,58.37
2021-02-24 19:00:00+01:00,57.31,2,19,2,-0.011697958706205767,-0.0005962495900784068,8.049664814337824,-0.7199999999999989,58.03
2021-02-24 20:00:00+01:00,51.09,2,20,2,-0.03158448850675557,-0.011537429568017172,8.049664814337824,1.0700000000000003,50.02
2021-02-24 21:00:00+01:00,43.59,2,21,2,-0.03667310054395508,-0.008496556658617297,8.049664814337824,-0.25,43.84
2021-02-24 22:00:00+01:00,43.62,2,22,2,-0.04451073287711294,-0.005560027427481144,8.049664814337824,3.519999999999996,40.1
2021-02-24 23:00:00+01:00,36.7,2,23,2,-0.05480493653857402,-0.005053215275914498,8.049664814337824,1.480000000000004,35.22
2021-02-25 00:00:00+01:00,35.57,2,0,3,-0.19636049773430195,0.004140030441400305,13.058767662467956,14.95,20.62
2021-02-25 01:00:00+01:00,35.08,2,1,3,-0.1778752787168237,0.006286149162861491,13.058767662467956,14.689999999999998,20.39
2021-02-25 02:00:00+01:00,34.49,2,2,3,-0.16924404804718407,0.008736681887366819,13.058767662467956,11.670000000000002,22.82
2021-02-25 03:00:00+01:00,33.3,2,3,3,-0.17168956340358196,0.00619482496194825,13.058767662467956,17.499999999999996,15.8
2021-02-25 04:00:00+01:00,35.07,2,4,3,-0.18672229015320435,0.0077777777777777776,13.058767662467956,16.87,18.2
2021-02-25 05:00:00+01:00,38.66,2,5,3,-0.19672013234553692,0.0050076103500761035,13.058767662467956,17.279999999999998,21.38
2021-02-25 06:00:00+01:00,43.1,2,6,3,-0.20556714378191757,0.004992389649923897,13.058767662467956,4.910000000000004,38.19
2021-02-25 07:00:00+01:00,54.44,2,7,3,-0.19520966697835,0.005266362252663623,13.058767662467956,7.530000000000001,46.91
2021-02-25 08:00:00+01:00,53.9,2,8,3,-0.15277278285262175,-0.00036529680365296805,13.058767662467956,0.35999999999999943,53.54
2021-02-25 09:00:00+01:00,49.81,2,9,3,-0.12572826008775084,-0.022207001522070016,13.058767662467956,2.8100000000000023,47.0
2021-02-25 10:00:00+01:00,40.97,2,10,3,-0.1609724519887794,-0.04121765601217656,13.058767662467956,1.0700000000000003,39.9
2021-02-25 11:00:00+01:00,41.48,2,11,3,-0.27195569301589584,-0.06112633181126332,13.058767662467956,5.439999999999998,36.04
2021-02-25 12:00:00+01:00,40.86,2,12,3,-0.43307199884916925,-0.07643835616438356,13.058767662467956,7.43,33.43
2021-02-25 13:00:00+01:00,40.13,2,13,3,-0.6090771775875711,-0.07957382039573821,13.058767662467956,6.300000000000004,33.83
2021-02-25 14:00:00+01:00,42.4,2,14,3,-0.681867222901532,-0.0730441400304414,13.058767662467956,6.369999999999997,36.03
2021-02-25 15:00:00+01:00,46.23,2,15,3,-0.6387829964755808,-0.054140030441400304,13.058767662467956,4.329999999999998,41.9
2021-02-25 16:00:00+01:00,51.07,2,16,3,-0.5415377975976408,-0.03595129375951294,13.058767662467956,5.509999999999998,45.56
2021-02-25 17:00:00+01:00,56.02,2,17,3,-0.4729195137740056,-0.021095890410958905,13.058767662467956,1.8300000000000054,54.19
2021-02-25 18:00:00+01:00,64.9,2,18,3,-0.46673379846076385,-0.00036529680365296805,13.058767662467956,3.970000000000006,60.93
2021-02-25 19:00:00+01:00,65.73,2,19,3,-0.49938862116090055,-0.002374429223744292,13.058767662467956,8.420000000000002,57.31
2021-02-25 20:00:00+01:00,56.91,2,20,3,-0.5267208516147595,-0.001004566210045662,13.058767662467956,5.819999999999993,51.09
2021-02-25 21:00:00+01:00,53.5,2,21,3,-0.5438394591095447,0.0015981735159817352,13.058767662467956,9.909999999999997,43.59
2021-02-25 22:00:00+01:00,48.44,2,22,3,-0.5465007552326836,0.0024048706240487063,13.058767662467956,4.82,43.62
2021-02-25 23:00:00+01:00,45.0,2,23,3,-0.5501690282672804,0.00047184170471841706,13.058767662467956,8.299999999999997,36.7
2021-02-26 00:00:00+01:00,45.1,2,0,4,-0.4173366549654626,-0.0008054647686612246,9.38491400437773,9.530000000000001,35.57
2021-02-26 01:00:00+01:00,41.8,2,1,4,-0.4078247084135432,-0.004461035641816013,9.38491400437773,6.719999999999999,35.08
2021-02-26 02:00:00+01:00,40.99,2,2,4,-0.3897633337107915,-0.009216375718335166,9.38491400437773,6.5,34.49
2021-02-26 03:00:00+01:00,40.24,2,3,4,-0.36196353753821764,-0.009138927182886971,9.38491400437773,6.940000000000005,33.3
2021-02-26 04:00:00+01:00,40.7,2,4,4,-0.32867172460649985,-0.008317972707136108,9.38491400437773,5.630000000000003,35.07
2021-02-26 05:00:00+01:00,42.73,2,5,4,-0.291076888234628,-0.00989792283027928,9.38491400437773,4.07,38.66
2021-02-26 06:00:00+01:00,54.39,2,6,4,-0.24708413543200092,-0.008271503585867191,9.38491400437773,11.29,43.1
2021-02-26 07:00:00+01:00,60.54,2,7,4,-0.20977239270750764,-0.007435059403026688,9.38491400437773,6.100000000000001,54.44
2021-02-26 08:00:00+01:00,60.85,2,8,4,-0.1312422149246971,-0.006180393128765935,9.38491400437773,6.950000000000003,53.9
2021-02-26 09:00:00+01:00,55.51,2,9,4,-0.022930585437662777,-0.009650087516845056,9.38491400437773,5.699999999999996,49.81
2021-02-26 10:00:00+01:00,50.6,2,10,4,0.11963537538217642,-0.0308709862296504,9.38491400437773,9.630000000000003,40.97
2021-02-26 11:00:00+01:00,43.41,2,11,4,0.2603329181293172,-0.04992332594990629,9.38491400437773,1.9299999999999997,41.48
2021-02-26 12:00:00+01:00,39.95,2,12,4,0.3690974974521572,-0.051100543688718844,9.38491400437773,-0.9099999999999966,40.86
2021-02-26 13:00:00+01:00,40.19,2,13,4,0.4587815649416827,-0.040505584039405816,9.38491400437773,0.05999999999999517,40.13
2021-02-26 14:00:00+01:00,39.0,2,14,4,0.47927754501188996,-0.03957620161402748,9.38491400437773,-3.3999999999999986,42.4
2021-02-26 15:00:00+01:00,40.14,2,15,4,0.3992752802627109,-0.04405272696293313,9.38491400437773,-6.089999999999996,46.23
2021-02-26 16:00:00+01:00,43.16,2,16,4,0.2310610349903748,-0.040505584039405816,9.38491400437773,-7.910000000000004,51.07
2021-02-26 17:00:00+01:00,52.03,2,17,4,0.09534594043709659,-0.036091017518858716,9.38491400437773,-3.990000000000002,56.02
2021-02-26 18:00:00+01:00,57.91,2,18,4,0.045747933416374134,-0.03279170990876563,9.38491400437773,-6.990000000000009,64.9
2021-02-26 19:00:00+01:00,57.53,2,19,4,0.030687351375835125,-0.030592171502036896,9.38491400437773,-8.200000000000003,65.73
2021-02-26 20:00:00+01:00,54.94,2,20,4,0.015683388064771826,-0.031629981877042704,9.38491400437773,-1.9699999999999989,56.91
2021-02-26 21:00:00+01:00,48.65,2,21,4,-0.002717699014834107,-0.029538871419941447,9.38491400437773,-4.850000000000001,53.5
2021-02-26 22:00:00+01:00,46.28,2,22,4,-0.017155475031140302,-0.03068510974457473,9.38491400437773,-2.1599999999999966,48.44
2021-02-26 23:00:00+01:00,42.71,2,23,4,-0.016759143924810326,-0.023358478291175513,9.38491400437773,-2.289999999999999,45.0
2021-02-27 00:00:00+01:00,44.0,2,0,5,-0.009207365892714172,0.006491811267556607,7.386355504910899,-1.1000000000000014,45.1
2021-02-27 01:00:00+01:00,40.49,2,1,5,-0.03542834267413931,0.006387385349043632,7.386355504910899,-1.3099999999999952,41.8
2021-02-27 02:00:00+01:00,48.62,2,2,5,-0.06234987990392314,0.007083558139130132,7.386355504910899,7.6299999999999955,40.99
2021-02-27 03:00:00+01:00,38.4,2,3,5,-0.09687750200160128,0.006596237186069582,7.386355504910899,-1.8400000000000034,40.24
2021-02-27 04:00:00+01:00,40.0,2,4,5,-0.13410728582866294,-0.0020189010912508485,7.386355504910899,-0.7000000000000028,40.7
2021-02-27 05:00:00+01:00,39.61,2,5,5,-0.17083666933546837,-0.019788711558208747,7.386355504910899,-3.1199999999999974,42.73
2021-02-27 06:00:00+01:00,43.34,2,6,5,-0.18855084067253802,-0.06958247036914562,7.386355504910899,-11.049999999999997,54.39
2021-02-27 07:00:00+01:00,48.69,2,7,5,-0.31184947958366693,-0.14179299302086779,7.386355504910899,-11.850000000000001,60.54
2021-02-27 08:00:00+01:00,53.72,2,8,5,-0.6061849479583667,-0.18253650556068016,7.386355504910899,-7.130000000000003,60.85
2021-02-27 09:00:00+01:00,52.37,2,9,5,-0.7422938350680545,-0.17185025323285238,7.386355504910899,-3.1400000000000006,55.51
2021-02-27 10:00:00+01:00,45.62,2,10,5,-0.8159527622097679,-0.14511721809353081,7.386355504910899,-4.980000000000004,50.6
2021-02-27 11:00:00+01:00,41.0,2,11,5,-0.8080464371497198,-0.13166367892510922,7.386355504910899,-2.4099999999999966,43.41
2021-02-27 12:00:00+01:00,38.71,2,12,5,-0.7609087269815853,-0.12804358041665942,7.386355504910899,-1.240000000000002,39.95
2021-02-27 13:00:00+01:00,36.85,2,13,5,-0.7137710168134508,-0.14866769932297197,7.386355504910899,-3.3399999999999963,40.19
2021-02-27 14:00:00+01:00,36.38,2,14,5,-0.6278022417934348,-0.15768313695459213,7.386355504910899,-2.6199999999999974,39.0
2021-02-27 15:00:00+01:00,37.68,2,15,5,-0.4919935948759007,-0.16079851019022923,7.386355504910899,-2.460000000000001,40.14
2021-02-27 16:00:00+01:00,41.07,2,16,5,-0.31875500400320256,-0.14788450493412464,7.386355504910899,-2.0899999999999963,43.16
2021-02-27 17:00:00+01:00,58.46,2,17,5,-0.17544035228182547,-0.1252240806168091,7.386355504910899,6.43,52.03
2021-02-27 18:00:00+01:00,59.21,2,18,5,-0.11529223378702963,-0.10273769949701515,7.386355504910899,1.3000000000000043,57.91
2021-02-27 19:00:00+01:00,57.5,2,19,5,-0.10438350680544435,-0.09226029900621334,7.386355504910899,-0.030000000000001137,57.53
2021-02-27 20:00:00+01:00,54.27,2,20,5,-0.10358286629303443,-0.07730998833910577,7.386355504910899,-0.6699999999999946,54.94
2021-02-27 21:00:00+01:00,47.4,2,21,5,-0.09967974379503602,-0.059453156273387056,7.386355504910899,-1.25,48.65
2021-02-27 22:00:00+01:00,46.05,2,22,5,-0.09477582065652522,-0.04011695702873453,7.386355504910899,-0.23000000000000398,46.28
