,omn,vanilla,scenario,recourse,season
186,125.35511918927384,121.8339976002545,122.58725088188157,122.58889420558192,summer
187,194.82166909805892,201.09904531828835,200.04762962493388,200.05297874473663,summer
188,202.49802976399073,201.7550642109347,201.1407357301384,201.14053406839966,summer
189,145.41862326380874,135.74658745810328,135.84623559355816,135.84842373628416,summer
190,82.99653885115632,87.15530989256031,85.4977169684391,85.50270047281718,summer
191,20.435937511607957,22.05034469374602,21.640949683593544,21.645182261259208,summer
192,0.3917023471076808,1.5678021034983352,1.0274703318714318,1.0275404505407941,summer
193,60.993189460239634,61.228268312641,60.57014867859441,60.571815565140554,summer
194,125.9696031481099,127.65433562121068,125.95282220567871,125.95680458954807,summer
195,66.70211724613164,66.91309405413648,65.7919497888916,65.79330331370736,summer
196,26.36517451574897,25.502437489401117,25.214296838064257,25.214489470354852,summer
197,58.850368166321,64.47504197394107,62.420602152814865,62.42152203676747,summer
198,94.21966049316728,94.10568416103459,93.90526835605576,93.90851770872602,summer
199,115.42469326164277,116.21763702731448,116.46163171063277,116.4607324711626,summer
200,149.23672458191317,149.10252572020502,149.0482118108766,149.04868403406945,summer
201,75.42167990154712,73.53586036822134,74.61493590583312,74.61667877819283,summer
202,27.81290814118786,28.582204424960917,28.511321335836193,28.511595636699518,summer
203,173.12197164916785,178.38540023833525,179.4867231757126,179.48496409962252,summer
204,-31.19356894905207,-29.624417157482966,-29.955854579545868,-29.956172416994924,summer
205,84.37516718701538,84.24206487620245,83.87605296695054,83.87575781898013,summer
206,142.47314176726422,143.48010589514257,142.92647864398907,142.93497501578256,summer
207,168.00817264907118,168.2179305123991,167.9827176017089,167.9825516996733,summer
208,155.1024624958143,153.6993845555541,153.97386608708382,153.97567681602794,summer
209,35.08824681182881,34.10779381435255,35.18475826763268,35.18497079586996,summer
210,68.40935568086506,76.73235999206912,76.90857238148207,76.91527402981234,autumn
211,9.191212949868708,18.703665848816904,17.776215097203988,17.77637136042309,autumn
212,10.665805381973263,25.280212421837742,21.945497539359348,22.18475995848411,autumn
213,49.1029141365804,48.81088423376058,48.47128576906937,48.469733220834264,autumn
214,30.641908856649657,32.12223131503979,31.93274441099887,31.934529993584736,autumn
215,68.09761410936702,69.62897264192219,69.11227791275479,69.11284243715869,autumn
216,168.40442281183135,169.40535357189364,170.34278302923363,170.34244623720338,autumn
217,117.60375726280515,117.50542615017073,117.60423337048475,117.60458307443265,autumn
218,118.95633987742993,118.85427298733032,119.59461307922795,119.59579314848143,autumn
219,148.05618603112427,148.29951018857997,148.3315617611638,148.31369008534497,autumn
220,101.26051167551664,102.57733292456167,101.07787559948089,101.07740047161799,autumn
221,8.274979009211112,9.260883449378014,8.84959430367116,8.850312311829228,autumn
222,47.97468590730796,49.21083511239026,48.78134982073583,48.78144617506335,autumn
223,117.3016892718241,115.14857206485387,115.70875236010681,115.70980132534753,autumn
224,150.07976433133328,148.59861514457694,148.28932582530672,148.28746718673597,autumn
225,84.54013938627803,86.08081873830376,86.25469929302875,86.256608847178,autumn
226,98.78406822203048,101.8760411576104,101.40879647045325,101.40913782687959,autumn
227,31.640127033416718,34.4501798198745,34.25807746463068,34.259107518691714,autumn
228,84.21202506983293,83.86192277385555,84.01986200248203,84.0192194649507,autumn
229,211.05267493404358,210.4276367700605,209.42685720189633,209.13406635445594,autumn
230,224.6182040922264,226.63115141791698,226.84584134379526,226.8452861907777,autumn
231,191.88290158882384,193.92979176254167,193.8929885091091,193.88365634464972,autumn
232,114.01531991717832,112.3130936090596,111.56018262081749,111.5609002974746,autumn
233,215.305179718151,222.8032755963425,222.43187124812115,222.44217191836108,autumn
234,77.8232136753281,79.08757184389295,76.04029131368209,76.04245774330177,autumn
235,87.07635385127699,90.29997713853331,89.20117970291952,89.20119105422647,autumn
236,94.18588113049941,94.76444396439123,94.71902448436465,94.71941992362893,autumn
237,55.95587373150294,51.00791025869004,51.40014768067408,51.40022576576225,autumn
238,100.70517204513767,103.87633772345553,103.61017262975174,103.61065069192547,autumn
239,87.00617694323687,89.1520021866333,89.05821612657151,89.05817460465016,autumn
240,263.15148878598905,267.44557426819966,265.95465746231844,265.9535578262189,autumn
241,-19.976073775582357,-19.703962037162718,-19.656878612379753,-19.654452413733168,autumn
242,65.13243650103118,66.75108544760384,66.07227885552555,66.07182612506097,autumn
243,45.185570228368405,45.79261466878186,47.42246463344634,47.419705121403815,autumn
244,58.78842037140323,52.336350170118045,51.833831742406495,51.83347241536507,autumn
245,60.18132740038652,77.52815181550149,77.83595740753118,77.8403632363548,autumn
246,138.559082575136,140.6875767875355,139.3312981588982,139.3348155522986,autumn
247,271.7207177900429,272.8007765262854,274.1080543136771,274.10881255497225,autumn
248,44.33350108736857,45.4103252531899,44.1416888519837,44.14142610568638,autumn
249,104.82569993636228,102.59636074921848,103.04673549582463,103.04733695152524,autumn
250,-20.38062909850949,-8.287338233221869,-8.024581674613959,-8.030370298213231,autumn
251,189.14145636737038,188.5506405102821,184.5844625478329,184.58417345983776,autumn
252,60.89172999369623,64.27083024752304,65.07651352906879,65.07322226767766,autumn
253,269.9179344878372,268.6589239104023,268.7265229096914,268.7253808912375,autumn
254,140.09561163122396,131.2086273297314,129.61859281018232,129.6180408273789,autumn
255,127.71557699596191,140.4122928928754,140.7897658781638,140.7691227920315,autumn
256,200.82220069777546,200.63328774337123,200.52354480576923,200.52271153186368,autumn
257,66.26112600567164,63.31791217205673,63.24988003225043,63.248768374735334,autumn
258,127.71689581324921,130.4908507045544,132.01601511159393,131.99274405063798,autumn
259,135.67125979052508,136.87737269286788,137.0699950902071,137.07074029505912,autumn
260,76.42065598318455,85.26498644520771,85.62353922384591,85.63199524612591,autumn
261,207.11673050504797,209.10097041623146,209.4562651040186,209.45646532206138,autumn
262,107.17117769182963,101.38087362940703,100.11011379956014,100.1102995154832,autumn
263,160.6536838175323,164.57725539923575,165.1970473959879,165.20314716614317,autumn
264,120.0936958399896,120.26683076395386,118.65354021373287,118.64548085800756,autumn
265,108.67483284959867,112.74204725702275,112.29179317113592,112.29043757173173,autumn
266,-28.240778930492308,-29.82567408167854,-29.28425616111263,-29.285226184451837,autumn
267,78.4301542552298,79.30563716866195,79.17166333079807,79.17104399080732,autumn
268,115.50093588230564,112.0481274556869,112.18388393232671,112.17623262457504,autumn
269,185.15828629658898,192.07844544789396,192.53648541481297,192.51668542133757,autumn
270,158.30426396609042,159.32969940107554,160.4182484021179,160.4197168591155,autumn
271,126.24894679492154,127.44413039274305,128.00881213693944,128.0088548890545,autumn
272,182.14197120953062,183.78479267405876,185.7524535560285,185.7543519324979,autumn
273,112.56641994798683,114.2743353284295,112.46323085445978,112.47224021645889,autumn
274,222.93612901097802,226.5593933342547,226.2986685416701,226.3046054884897,autumn
275,140.06584531351714,137.7536349737777,138.84284194002515,138.84499995436911,autumn
276,221.62500127152686,233.59298708634495,231.74276261306778,231.7437300464578,autumn
277,-48.88570385671696,-48.82365082377194,-47.87766592649614,-47.87679597856116,autumn
278,12.916350717361365,14.402070620202046,13.952249167109711,13.952106018381745,autumn
279,106.76410585823469,108.7449062046129,108.5139953825123,108.5133860039596,autumn
